"","Factor 1","Factor 2","Factor 3","Factor 4"
"TCGA-06-5411",-3.2853102684021,2.05208849906921,0.423163205385208,-2.74784517288208
"TCGA-76-4929",-3.24812078475952,-1.36082398891449,-1.10695731639862,3.58188247680664
"TCGA-HT-7884",1.62103807926178,0.812875151634216,0.679485321044922,3.17184710502625
"TCGA-DU-8165",-3.50642871856689,-1.28014695644379,0.555147171020508,3.01547908782959
"TCGA-QH-A65S",0.891719579696655,-0.769893765449524,2.26426291465759,3.46367621421814
"TCGA-DU-6399",1.78181898593903,-1.50754177570343,0.383415699005127,-2.47732210159302
"TCGA-HT-A5R9",1.57159328460693,0.388971239328384,-3.83917260169983,2.07224774360657
"TCGA-14-0781",-3.7218804359436,-2.39250230789185,0.97284597158432,-2.36628794670105
"TCGA-E1-5307",1.88765060901642,0.871153593063354,0.255137979984283,1.91862142086029
"TCGA-HT-7468",2.16228818893433,-0.457425802946091,-2.08404588699341,-3.07059955596924
"TCGA-FG-A4MY",1.06604468822479,-0.799137830734253,0.655828297138214,2.62018036842346
"TCGA-26-5133",0.505900084972382,-3.44093298912048,-3.38697862625122,-3.2130925655365
"TCGA-P5-A5F4",1.00032770633698,2.90324354171753,0.176880940794945,2.95298719406128
"TCGA-DU-5852",-3.74605941772461,0.0857784226536751,-0.607010006904602,2.91478419303894
"TCGA-DU-7309",1.07020843029022,2.73257350921631,0.588690280914307,3.05751705169678
"TCGA-P5-A5F1",1.33882164955139,-1.48249292373657,2.12501120567322,-1.73103654384613
"TCGA-DU-7301",2.03634023666382,-2.22181677818298,0.556794226169586,-2.33517861366272
